koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_teq,koi_insol,koi_insol_err1,koi_insol_err2,koi_model_snr,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_srad,koi_srad_err1,koi_srad_err2,koi_kepmag
0.997,0,0,0,0,6.30922043,1.723e-05,-1.723e-05,133.99677,0.00231,-0.00231,0.118,0.338,-0.118,1.3251,0.0716,-0.0716,691.2,38.2,-38.2,1.37,0.1,-0.12,606.0,31.73,9.67,-8.46,22.5,4380.0,130.0,-143.0,4.71,0.059,-0.032,0.53,0.041,-0.045,15.906
1.0,0,0,0,0,4.41746257,1.92e-05,-1.92e-05,170.79073,0.00336,-0.00336,0.085,0.376,-0.085,2.965,0.104,-0.104,291.0,15.0,-15.0,3.95,0.84,-1.25,1810.0,2536.07,1550.12,-1485.81,22.6,6570.0,156.0,-195.0,3.86,0.285,-0.114,2.297,0.485,-0.727,13.343
0.98,1,0,0,0,177.8135,0.01011,-0.01011,205.1936,0.0276,-0.0276,0.2043,0.2605,-0.2041,9.76,0.735,-0.735,417.7,54.0,-54.0,1.83,0.72,-0.14,310.0,2.17,2.56,-0.53,8.8,5822.0,165.0,-175.0,4.529,0.029,-0.285,0.898,0.355,-0.069,15.234
1.0,0,0,0,0,8.2562857,3.697e-05,-3.697e-05,137.9267,0.00336,-0.00336,0.816,0.142,-0.561,2.0378,0.0976,-0.0976,37.3,2.3,-2.3,1.49,0.23,-0.39,1387.0,874.56,394.0,-432.96,18.2,6197.0,135.0,-111.0,3.837,0.233,-0.093,2.188,0.336,-0.576,10.421
1.0,0,0,0,0,11.96407399,5.738e-05,-5.738e-05,133.15804,0.00512,-0.00512,0.903,0.041,-0.62,4.526,0.148,-0.148,784.2,38.8,-38.8,3.21,0.92,-0.47,808.0,100.96,85.57,-35.47,22.9,5903.0,158.0,-175.0,4.437,0.101,-0.188,0.961,0.278,-0.139,15.361
0.987,0,0,0,0,1.638652525,8.749e-06,-8.749e-06,132.29025,0.00512,-0.00512,0.365,0.092,-0.365,1.952,0.117,-0.117,166.9,11.9,-11.9,1.29,0.41,-0.14,1610.0,1585.07,1592.93,-504.68,16.4,6119.0,211.0,-232.0,4.472,0.056,-0.224,0.981,0.317,-0.106,15.49
0.0,1,0,1,0,0.60818508,1.156e-06,-1.156e-06,131.62275,0.0015,-0.0015,1.835,4.521,-0.15,0.909,0.114,-0.114,144.7,9.6,-9.6,96.03,26.88,-15.65,2298.0,6637.9,5456.06,-2570.58,18.9,5981.0,161.0,-197.0,4.372,0.144,-0.192,1.043,0.292,-0.17,14.538
0.0,0,1,0,0,4.592401261,1.12e-07,-1.12e-07,133.139791,1.98e-05,-1.98e-05,0.272,0.002,-0.002,4.96038,0.00157,-0.00157,87426.0,18.3,-18.3,52.18,16.52,-11.02,1678.0,1872.74,1805.19,-897.69,5784.8,7201.0,228.0,-314.0,4.138,0.132,-0.198,1.724,0.546,-0.364,12.93
0.989,0,0,0,0,11.1438086,0.000293,-0.000293,131.725,0.0201,-0.0201,0.629,0.041,-0.477,7.905,0.705,-0.705,41.7,4.6,-4.6,0.75,0.12,-0.08,906.0,159.1,72.79,-43.07,10.9,6095.0,122.0,-134.0,4.349,0.099,-0.121,1.11,0.178,-0.119,13.556
1.0,0,0,0,0,15.77980122,4.673e-05,-4.673e-05,175.96934,0.00234,-0.00234,0.025,0.413,-0.025,4.0369,0.074,-0.074,541.4,15.8,-15.8,2.11,0.62,-0.2,713.0,60.96,52.21,-17.01,39.4,5941.0,160.0,-178.0,4.519,0.048,-0.204,0.911,0.266,-0.089,14.608
0.021,0,1,0,0,4.390513938,1.304e-06,-1.304e-06,132.550761,0.000242,-0.000242,0.879,0.497,-0.043,2.9472,0.0157,-0.0157,46829.0,208.0,-208.0,41.83,12.13,-13.35,1401.0,910.71,776.72,-537.08,290.7,6081.0,165.0,-183.0,4.133,0.286,-0.154,1.454,0.422,-0.464,13.209
0.0,0,0,1,0,2.15681538,1.724e-05,-1.724e-05,133.27151,0.00712,-0.00712,0.615,0.331,-0.385,5.115,0.251,-0.251,106.5,5.7,-5.7,1.06,0.32,-0.14,1473.0,1114.9,991.14,-381.29,22.6,6084.0,169.0,-212.0,4.45,0.07,-0.21,0.983,0.296,-0.127,14.758
1.0,0,0,0,0,4.544436472,6.76e-06,-6.76e-06,134.90159,0.00127,-0.00127,0.731,0.162,-0.494,1.8141,0.0444,-0.0444,879.3,24.1,-24.1,3.0,0.34,-0.25,1017.0,253.48,79.06,-52.84,42.5,5445.0,81.0,-81.0,4.458,0.072,-0.096,0.937,0.105,-0.078,15.009
0.913,0,0,0,0,4.887803076,4.66e-07,-4.66e-07,124.8130808,7.51e-05,-7.51e-05,0.054,0.145,-0.054,2.36255,0.00466,-0.00466,4315.8,6.1,-6.1,4.82,0.17,-0.18,800.0,96.67,14.91,-13.89,862.3,4778.0,86.0,-95.0,4.591,0.015,-0.036,0.763,0.028,-0.028,9.174
0.0,0,0,1,0,2.988085455,6.206e-06,-6.206e-06,133.27252,0.00172,-0.00172,1.216,6.805,-0.017,3.68,0.114,-0.114,802.8,20.1,-20.1,21.81,5.07,-2.02,1101.0,348.05,246.51,-94.24,48.2,5497.0,164.0,-164.0,4.577,0.028,-0.152,0.809,0.188,-0.075,15.381
0.0,0,1,0,0,17.72722648,1.108e-05,-1.108e-05,144.070402,0.000707,-0.000707,0.381,0.01,-0.013,4.1376,0.0118,-0.0118,147140.0,201.0,-201.0,35.18,10.84,-3.62,692.0,54.32,50.97,-16.95,922.1,6021.0,190.0,-232.0,4.52,0.052,-0.208,0.895,0.276,-0.092,15.556
0.0,0,0,1,1,1.540379557,9.028e-06,-9.028e-06,132.00637,0.00564,-0.00564,0.329,0.143,-0.329,2.026,0.157,-0.157,76.9,6.5,-6.5,0.81,0.2,-0.13,1581.0,1481.09,1082.22,-556.04,14.6,5812.0,157.0,-157.0,4.408,0.153,-0.17,0.914,0.226,-0.151,14.298
0.0,0,1,1,1,0.512583041,2.553e-06,-2.553e-06,131.77571,0.00456,-0.00456,0.116,0.363,-0.116,1.498,0.115,-0.115,114.3,7.9,-7.9,1.07,0.36,-0.12,2363.0,7320.09,7398.82,-2370.24,17.1,6077.0,190.0,-232.0,4.471,0.056,-0.224,0.999,0.333,-0.111,15.484
0.992,0,0,0,0,4.04355245,1.255e-05,-1.255e-05,131.62995,0.00265,-0.00265,0.984,0.049,-0.705,1.965,0.16,-0.16,416.2,22.0,-22.0,1.75,0.14,-0.09,613.0,33.34,8.66,-5.82,21.2,3871.0,77.0,-84.0,4.744,0.021,-0.053,0.532,0.042,-0.027,14.963
1.0,0,0,0,0,28.86236571,6.235e-05,-6.235e-05,178.48498,0.00165,-0.00165,0.778,0.026,-0.536,5.4033,0.0637,-0.0637,449.2,8.0,-8.0,2.53,0.37,-0.37,623.0,35.56,15.07,-11.5,64.4,5725.0,114.0,-103.0,4.326,0.137,-0.112,1.088,0.16,-0.16,12.935
1.0,0,0,0,0,6.88341278,1.336e-05,-1.336e-05,172.66227,0.00149,-0.00149,0.083,0.354,-0.083,2.0674,0.0521,-0.0521,487.4,15.9,-15.9,2.63,0.07,-0.09,1080.0,321.63,32.39,-39.17,35.4,6139.0,74.0,-86.0,4.359,0.012,-0.012,1.193,0.029,-0.043,10.868
1.0,0,0,0,0,25.4337864,0.0003215,-0.0003215,143.1302,0.0115,-0.0115,0.232,0.205,-0.232,6.514,0.235,-0.235,302.0,22.4,-22.4,2.0,0.34,-0.25,667.0,46.8,20.79,-13.07,14.3,5806.0,78.0,-78.0,4.321,0.115,-0.115,1.158,0.197,-0.148,15.386
0.0,1,0,1,0,0.630539713,1.284e-06,-1.284e-06,131.99124,0.0017,-0.0017,1.2,1.536,-0.155,1.7407,0.0935,-0.0935,239.6,10.4,-10.4,21.07,4.59,-2.13,1936.0,3333.18,2298.08,-947.03,27.7,5458.0,180.0,-164.0,4.482,0.081,-0.15,0.894,0.195,-0.09,15.476
0.0,0,1,0,0,111.31980522,2.065e-05,-2.065e-05,226.648705,0.000144,-0.000144,0.234,0.004,-0.006,23.0078,0.0115,-0.0115,62705.0,21.3,-21.3,63.68,21.63,-9.25,539.0,20.01,19.6,-6.39,3433.7,5022.0,125.0,-88.0,3.562,0.132,-0.181,2.58,0.876,-0.375,12.439
1.0,0,0,0,0,5.169804269,9.036e-06,-9.036e-06,172.63153,0.00134,-0.00134,0.351,0.067,-0.351,2.153,0.0493,-0.0493,1037.4,27.7,-27.7,1.66,0.11,-0.15,569.0,24.75,5.51,-6.02,41.4,3906.0,78.0,-86.0,4.73,0.052,-0.024,0.509,0.032,-0.046,15.777
0.909,0,0,0,0,13.06243545,7.124e-05,-7.124e-05,144.18426,0.00413,-0.00413,0.128,0.324,-0.128,3.244,0.13,-0.13,464.3,25.4,-25.4,1.36,0.11,-0.12,527.0,18.25,5.69,-4.83,21.4,4522.0,136.0,-136.0,4.615,0.049,-0.025,0.655,0.052,-0.058,14.885
1.0,0,0,0,0,1.729367077,2.587e-06,-2.587e-06,133.81929,0.00125,-0.00125,0.278,0.17,-0.278,1.7442,0.0408,-0.0408,484.4,12.6,-12.6,1.82,0.15,-0.09,1284.0,643.54,151.59,-96.16,44.7,5227.0,73.0,-83.0,4.535,0.033,-0.066,0.838,0.068,-0.04,15.342
1.0,0,0,0,0,10.68758211,1.413e-05,-1.413e-05,169.93115,0.00104,-0.00104,0.818,0.018,-0.561,3.3812,0.0415,-0.0415,777.7,10.8,-10.8,2.64,0.69,-0.29,780.0,87.41,66.99,-25.58,78.9,5788.0,155.0,-155.0,4.524,0.06,-0.18,0.848,0.221,-0.095,14.338
1.0,0,0,0,0,17.44486016,4.901e-05,-4.901e-05,141.6802,0.00232,-0.00232,0.871,0.03,-0.618,4.445,0.081,-0.081,826.9,20.3,-20.3,3.24,0.88,-0.47,679.0,50.32,40.99,-17.8,46.0,5568.0,166.0,-166.0,4.413,0.12,-0.18,0.966,0.261,-0.141,15.007
0.98,1,0,0,0,381.850599,0.006519,-0.006519,296.4969,0.0113,-0.0113,0.4148,0.052,-0.4147,4.772,0.337,-0.337,1702.0,155.0,-155.0,3.59,0.38,-0.14,222.0,0.58,0.18,-0.09,13.8,5485.0,99.0,-112.0,4.556,0.014,-0.094,0.867,0.092,-0.034,15.403
0.7,0,0,0,0,41.6757509,0.0005993,-0.0005993,169.791,0.0117,-0.0117,0.256,0.181,-0.256,10.848,0.336,-0.336,142.0,7.1,-7.1,2.1,0.51,-0.95,690.0,53.72,38.64,-39.24,22.6,5745.0,156.0,-156.0,3.957,0.465,-0.155,1.763,0.428,-0.796,13.34
0.0,0,1,1,1,2.897432135,5.09e-06,-5.09e-06,450.75739,0.00129,-0.00129,0.967,0.045,-0.018,3.1793,0.0796,-0.0796,1223.7,23.6,-23.6,14.35,3.88,-9.05,2170.0,5240.0,4499.62,-4606.92,73.9,5970.0,215.0,-179.0,3.619,0.74,-0.131,2.994,0.809,-1.888,15.036
0.0,0,0,0,0,10.47490332,6.533e-05,-6.533e-05,171.99906,0.00577,-0.00577,0.972,0.08,-0.097,33.7939,0.0,0.0,1170.2,60.9,-60.9,15.45,2.05,-6.16,1567.0,1427.2,610.93,-970.15,150.5,6526.0,177.0,-196.0,3.616,0.357,-0.084,3.232,0.429,-1.288,13.22
0.98,1,0,0,0,419.92898,0.02934,-0.02934,134.7701,0.0567,-0.0567,0.0299,0.4131,-0.0297,14.55,1.6,-1.6,233.5,36.7,-36.7,1.51,0.56,-0.18,255.0,1.0,1.08,-0.32,7.5,6047.0,162.0,-185.0,4.431,0.076,-0.266,0.988,0.366,-0.117,14.755
1.0,0,0,0,0,6.010383339,1.664e-06,-1.664e-06,174.084883,0.000221,-0.000221,0.436,0.091,-0.334,2.1939,0.0198,-0.0198,2652.1,11.1,-11.1,3.8,0.29,-0.38,768.0,82.31,23.61,-23.3,276.1,4882.0,131.0,-146.0,4.558,0.066,-0.039,0.738,0.056,-0.074,14.247
0.98,1,0,0,0,528.50344,0.01265,-0.01265,209.8264,0.0133,-0.0133,0.0094,0.4485,-0.0091,6.394,0.626,-0.626,133.8,14.0,-14.0,2.2,1.25,-0.49,354.0,3.73,6.46,-1.78,11.7,7102.0,187.0,-253.0,4.068,0.148,-0.323,1.874,1.068,-0.417,11.741
0.0,0,0,1,0,1.371288853,4.164e-06,-4.164e-06,131.93796,0.0024,-0.0024,0.953,0.009,-0.693,1.4528,0.0801,-0.0801,66.2,4.5,-4.5,1.15,0.37,-0.16,1837.0,2695.6,2567.35,-935.14,16.9,6220.0,172.0,-194.0,4.378,0.087,-0.203,1.108,0.358,-0.154,13.328
0.0,0,0,1,1,8.48039789,5.755e-05,-5.755e-05,135.85018,0.00613,-0.00613,0.486,0.446,-0.279,6.249,0.204,-0.204,259.7,13.1,-13.1,1.71,0.48,-0.3,866.0,132.85,113.57,-52.79,22.7,5401.0,164.0,-164.0,4.364,0.153,-0.187,1.05,0.297,-0.183,14.673
1.0,0,0,0,0,16.23947096,1.575e-05,-1.575e-05,175.569907,0.000771,-0.000771,0.043,0.343,-0.043,4.0374,0.0345,-0.0345,2590.7,22.5,-22.5,4.14,0.38,-0.15,598.0,30.14,8.83,-4.28,123.8,5191.0,103.0,-103.0,4.564,0.016,-0.088,0.837,0.078,-0.03,15.258
0.868,0,0,0,0,0.609926502,2.437e-06,-2.437e-06,131.80347,0.00309,-0.00309,0.24,0.218,-0.24,1.2529,0.0969,-0.0969,133.8,10.5,-10.5,1.12,0.37,-0.12,2141.0,4990.14,4831.82,-1553.05,15.3,5936.0,176.0,-211.0,4.501,0.039,-0.221,0.965,0.312,-0.104,15.682
0.0,0,1,0,1,0.566803149,9.45e-07,-9.45e-07,131.79596,0.00128,-0.00128,0.822,0.487,-0.165,1.643,0.149,-0.149,246.0,5.9,-5.9,1.93,0.53,-0.23,2380.0,7612.11,6198.64,-2472.99,52.6,6147.0,172.0,-215.0,4.435,0.048,-0.192,1.096,0.301,-0.129,14.65
0.0,0,1,1,1,1.838514968,2.726e-06,-2.726e-06,352.72266,0.00103,-0.00103,0.045,0.221,-0.045,2.7391,0.0315,-0.0315,2721.7,45.6,-45.6,4.86,1.44,-0.48,1426.0,974.1,854.11,-287.62,63.7,5751.0,160.0,-200.0,4.508,0.037,-0.213,0.94,0.279,-0.093,15.373
0.992,0,0,0,0,4.069425638,4.336e-06,-4.336e-06,171.017743,0.000857,-0.000857,0.102,0.335,-0.102,2.0396,0.0314,-0.0314,549.1,9.3,-9.3,1.53,0.11,-0.04,802.0,97.72,22.8,-13.04,68.0,4671.0,93.0,-93.0,4.636,0.012,-0.042,0.68,0.046,-0.021,13.872
0.0,0,0,0,0,19.270825843,4.182e-06,-4.182e-06,182.5436,0.000171,-0.000171,0.169,0.059,-0.169,4.1281,0.0135,-0.0135,6660.5,13.0,-13.0,7.74,1.2,-0.42,661.0,45.05,19.36,-8.27,577.1,5779.0,104.0,-127.0,4.491,0.03,-0.128,0.956,0.147,-0.053,13.803
0.995,0,0,0,0,7.63008196,4.221e-05,-4.221e-05,137.07948,0.00456,-0.00456,0.628,0.336,-0.409,2.78,0.131,-0.131,124.0,7.3,-7.3,1.39,0.22,-0.22,1056.0,293.67,131.32,-100.83,18.6,6038.0,121.0,-121.0,4.284,0.15,-0.112,1.191,0.186,-0.186,13.652
0.985,0,0,0,0,10.8644095,4.884e-05,-4.884e-05,131.12833,0.00347,-0.00347,0.763,0.015,-0.551,1.853,0.119,-0.119,748.7,51.4,-51.4,1.14,0.15,-0.17,363.0,4.09,1.53,-1.39,16.8,3526.0,71.0,-78.0,4.866,0.066,-0.044,0.383,0.048,-0.058,15.921
0.98,0,0,0,0,5.08288076,3.327e-05,-3.327e-05,134.00557,0.00405,-0.00405,0.389,0.071,-0.389,2.515,0.155,-0.155,108.0,10.2,-10.2,1.15,0.35,-0.16,1183.0,462.96,425.58,-159.46,12.5,6217.0,169.0,-206.0,4.375,0.105,-0.195,1.083,0.339,-0.145,14.207
0.0,0,1,0,0,1.360834768,3.99e-07,-3.99e-07,169.709729,0.000237,-0.000237,1.008,0.083,-0.056,1.4886,0.0224,-0.0224,1570.5,12.4,-12.4,7.24,2.18,-0.55,1660.0,1792.47,1588.71,-423.69,169.8,6215.0,172.0,-172.0,4.543,0.038,-0.212,0.872,0.262,-0.066,13.591
0.98,0,0,0,0,17.65737838,1.528e-05,-1.528e-05,136.585509,0.000702,-0.000702,0.8277,0.0186,-0.3729,3.509,0.101,-0.101,2155.7,23.1,-23.1,2.45,0.27,-0.26,350.0,3.55,1.03,-0.89,117.2,3745.0,51.0,-59.0,4.784,0.07,-0.07,0.47,0.05,-0.05,14.267
0.992,0,0,0,0,2.55315031,1.24e-05,-1.24e-05,132.44849,0.00465,-0.00465,0.32,0.138,-0.32,1.849,0.104,-0.104,185.3,14.2,-14.2,1.25,0.34,-0.12,1312.0,699.7,584.17,-204.86,15.4,5970.0,188.0,-209.0,4.521,0.046,-0.184,0.908,0.248,-0.088,15.424
1.0,0,0,0,0,3.314947362,1.705e-06,-1.705e-06,171.313058,0.000418,-0.000418,0.799,0.058,-0.54,1.8007,0.0284,-0.0284,1398.2,13.6,-13.6,3.94,1.11,-0.37,1155.0,421.03,347.73,-114.75,123.5,5609.0,150.0,-166.0,4.481,0.062,-0.188,0.944,0.266,-0.089,15.142
1.0,0,0,0,0,42.63427848,7.674e-05,-7.674e-05,141.16954,0.00151,-0.00151,0.142,0.189,-0.142,6.1998,0.0535,-0.0535,1719.3,22.8,-22.8,5.22,0.78,-1.03,615.0,33.82,14.47,-13.79,78.7,6035.0,120.0,-120.0,4.22,0.168,-0.112,1.257,0.187,-0.25,15.237
1.0,0,0,0,0,1.609321941,3.044e-06,-3.044e-06,178.94178,0.00158,-0.00158,0.016,0.463,-0.016,1.6067,0.0505,-0.0505,728.5,24.4,-24.4,1.57,0.07,-0.08,958.0,199.28,36.07,-33.23,35.3,4224.0,84.0,-84.0,4.662,0.025,-0.02,0.603,0.027,-0.03,15.937
1.0,0,0,0,0,4.645382149,6.142e-06,-6.142e-06,134.58939,0.00107,-0.00107,0.154,0.22,-0.154,2.0271,0.0343,-0.0343,565.5,15.0,-15.0,1.33,0.08,-0.07,629.0,36.9,7.15,-6.71,40.4,4041.0,72.0,-88.0,4.697,0.024,-0.027,0.567,0.031,-0.031,14.804
0.999,0,0,0,0,40.715561,0.0002096,-0.0002096,146.36485,0.00408,-0.00408,0.008,0.407,-0.008,6.894,0.131,-0.131,680.9,25.2,-25.2,2.7,0.84,-0.28,578.0,26.34,23.94,-8.05,28.9,6297.0,169.0,-225.0,4.448,0.052,-0.208,1.031,0.32,-0.107,15.083
0.0,0,1,0,0,2.33211505,3.188e-06,-3.188e-06,132.19683,0.00113,-0.00113,1.747,0.303,-0.157,2.96723,0.00921,-0.00921,105950.0,142.0,-142.0,140.22,39.73,-24.48,1594.0,1530.05,1284.72,-639.83,997.8,6384.0,179.0,-247.0,4.348,0.124,-0.186,1.094,0.31,-0.191,14.087
0.571,0,0,0,0,89.945828,0.001716,-0.001716,133.5634,0.0169,-0.0169,0.171,0.29,-0.171,2.286,0.539,-0.539,335.6,71.2,-71.2,3.46,2.21,-2.21,509.0,15.86,32.13,-14.02,6.6,5115.0,153.0,-138.0,3.819,0.791,-0.339,1.924,1.231,-1.231,13.64
0.0,1,0,0,0,0.936751792,7.657e-06,-7.657e-06,132.2026,0.00733,-0.00733,0.991,0.036,-0.758,5.658,0.576,-0.576,26.4,1.5,-1.5,2.07,0.35,-0.81,3814.0,50168.18,26262.91,-34574.79,23.0,7843.0,218.0,-327.0,3.829,0.315,-0.105,2.909,0.49,-1.143,13.205
0.0,0,1,1,0,1.125963085,1.531e-06,-1.531e-06,169.634,0.00114,-0.00114,0.596,0.362,-0.362,1.5034,0.0475,-0.0475,146.0,4.3,-4.3,1.41,0.24,-0.15,1988.0,3689.22,1627.89,-894.83,43.1,6225.0,80.0,-87.0,4.348,0.095,-0.126,1.116,0.19,-0.117,13.858
0.98,1,0,0,0,24.9097436,0.00058,-0.00058,143.0403,0.0203,-0.0203,0.5729,0.3876,-0.3527,3.856,0.6,-0.6,150.2,20.9,-20.9,2.24,1.08,-0.67,912.0,163.58,232.08,-94.07,9.7,6596.0,166.0,-231.0,4.037,0.24,-0.252,1.757,0.843,-0.527,13.073
0.986,0,0,0,0,14.7179342,0.0002465,-0.0002465,135.6498,0.0103,-0.0103,0.704,0.253,-0.49,5.844,0.334,-0.334,132.3,11.8,-11.8,1.25,0.42,-0.14,784.0,89.3,89.92,-27.76,12.7,6102.0,184.0,-202.0,4.449,0.056,-0.224,1.018,0.341,-0.114,14.654
0.975,0,0,0,0,13.24503482,4.677e-05,-4.677e-05,142.00573,0.00277,-0.00277,0.498,0.01,-0.468,4.4078,0.0831,-0.0831,156.1,5.0,-5.0,1.77,0.28,-0.38,887.0,146.31,67.14,-62.43,35.7,5636.0,114.0,-103.0,4.147,0.188,-0.101,1.39,0.223,-0.298,12.584
1.0,0,0,0,0,16.85592593,6.43e-05,-6.43e-05,138.26808,0.00351,-0.00351,0.038,0.41,-0.038,2.309,0.117,-0.117,871.5,51.9,-51.9,1.7,0.08,-0.1,408.0,6.52,1.18,-1.2,19.5,3967.0,79.0,-79.0,4.674,0.032,-0.017,0.587,0.026,-0.035,15.661
1.0,0,0,0,0,100.8276725,0.0007991,-0.0007991,216.38757,0.0072,-0.0072,0.676,0.233,-0.451,8.39,0.18,-0.18,1778.8,49.8,-49.8,4.35,0.43,-0.57,364.0,4.16,1.18,-1.19,36.7,5301.0,85.0,-74.0,4.391,0.13,-0.07,0.977,0.096,-0.128,15.28
0.0,0,0,1,0,1.194812329,1.866e-06,-1.866e-06,132.18329,0.00136,-0.00136,0.404,0.121,-0.404,1.3777,0.0628,-0.0628,189.5,5.7,-5.7,1.36,0.43,-0.14,1806.0,2521.46,2348.19,-747.12,41.2,6198.0,175.0,-197.0,4.475,0.054,-0.216,0.97,0.305,-0.102,14.029
0.969,0,0,0,0,12.13070414,9.622e-05,-9.622e-05,139.89855,0.00688,-0.00688,0.083,0.365,-0.083,3.843,0.185,-0.185,211.2,15.1,-15.1,1.61,0.54,-0.18,901.0,155.85,150.68,-49.21,15.3,6398.0,157.0,-224.0,4.411,0.056,-0.21,1.101,0.37,-0.123,14.79
0.998,0,0,0,0,19.7383992,0.0001172,-0.0001172,133.28544,0.00499,-0.00499,0.732,0.011,-0.535,4.894,0.136,-0.136,168.1,8.9,-8.9,1.61,0.26,-0.23,744.0,72.32,32.18,-23.36,20.3,5903.0,106.0,-117.0,4.3,0.15,-0.1,1.156,0.185,-0.166,13.797
1.0,0,0,0,0,3.04033046,3.37e-07,-3.37e-07,169.9490106,8.86e-05,-8.86e-05,0.736,0.013,-0.024,1.8411,0.0168,-0.0168,10859.0,25.8,-25.8,8.99,0.8,-0.99,1021.0,257.29,86.59,-76.86,568.2,5035.0,151.0,-151.0,4.519,0.084,-0.063,0.791,0.071,-0.087,15.028
0.98,1,0,1,0,368.71479,0.01478,-0.01478,318.8424,0.0273,-0.0273,1.9265,0.0466,-0.6428,16.46,1.8,-1.8,1210.0,115.0,-115.0,91.06,37.49,-7.0,236.0,0.73,0.91,-0.18,10.9,5716.0,175.0,-177.0,4.544,0.028,-0.292,0.872,0.359,-0.067,15.593
1.0,0,0,0,0,5.350156114,4.542e-06,-4.542e-06,195.761347,0.000626,-0.000626,0.008,0.349,-0.008,2.2647,0.0215,-0.0215,764.8,9.9,-9.9,2.6,0.72,-0.29,989.0,226.02,185.09,-67.76,87.1,5592.0,150.0,-166.0,4.467,0.065,-0.182,0.953,0.266,-0.106,14.361
0.911,0,0,0,0,386.370512,0.008255,-0.008255,452.874,0.0103,-0.0103,0.01,0.441,-0.01,11.007,0.375,-0.375,1336.4,94.4,-94.4,2.96,0.17,-0.19,209.0,0.45,0.09,-0.08,13.1,5119.0,82.0,-82.0,4.508,0.06,-0.04,0.834,0.047,-0.052,15.825
0.913,0,0,0,0,7.35101287,5.57e-05,-5.57e-05,133.63951,0.00643,-0.00643,0.608,0.361,-0.383,2.757,0.186,-0.186,115.9,10.0,-10.0,1.42,0.23,-0.19,1064.0,303.08,128.71,-87.17,12.8,5951.0,71.0,-79.0,4.283,0.12,-0.12,1.262,0.209,-0.168,14.544
0.994,0,0,0,0,4.32710895,1.761e-05,-1.761e-05,133.40886,0.00328,-0.00328,1.158,6.804,-0.126,1.387,0.175,-0.175,108.9,10.5,-10.5,26.6,9.95,-12.16,1397.0,900.23,1013.19,-662.54,12.9,5776.0,174.0,-157.0,4.018,0.518,-0.222,1.455,0.544,-0.665,13.404
0.027,0,1,0,0,8.254912972,4.061e-06,-4.061e-06,174.43554,0.00039,-0.00039,0.532,0.019,-0.024,6.8822,0.0363,-0.0363,19242.0,51.9,-51.9,11.86,2.0,-1.34,793.0,93.46,50.05,-27.39,438.2,5366.0,159.0,-143.0,4.5,0.085,-0.114,0.835,0.141,-0.094,14.034
0.98,0,0,1,1,1.75254087,1.932e-05,-1.932e-05,132.73775,0.00789,-0.00789,0.5574,0.0007,-0.5021,4.098,0.419,-0.419,42.5,3.3,-3.3,1.41,0.45,-0.56,2423.0,8141.84,7640.51,-5521.16,17.7,6660.0,177.0,-224.0,3.894,0.346,-0.159,2.074,0.666,-0.814,12.58
1.0,0,1,0,0,24.669192732,7.569e-06,-7.569e-06,132.864236,0.000258,-0.000258,0.073,0.096,-0.05,7.03515,0.00754,-0.00754,7382.3,13.7,-13.7,77.76,21.27,-31.9,1485.0,1150.61,1220.73,-925.51,603.0,5313.0,328.0,-712.0,2.936,0.18,-0.18,9.327,2.551,-3.826,13.224
1.0,0,0,0,0,47.3329299,0.0003456,-0.0003456,151.41614,0.00576,-0.00576,0.43,0.048,-0.42,2.708,0.168,-0.168,931.5,70.1,-70.1,2.18,0.13,-0.09,386.0,5.25,0.98,-0.76,14.0,4987.0,80.0,-80.0,4.602,0.024,-0.038,0.716,0.04,-0.032,15.391
0.006,0,0,0,0,125.6291479,0.0002405,-0.0002405,253.35079,0.00143,-0.00143,0.471,0.084,-0.261,9.108,0.103,-0.103,7841.6,61.1,-61.1,10.02,1.47,-1.33,388.0,5.35,2.03,-1.56,150.4,5819.0,69.0,-87.0,4.334,0.132,-0.108,1.111,0.163,-0.148,12.391
0.0,0,0,0,1,2.9761504,0.0001345,-0.0001345,132.9276,0.041,-0.041,0.064,0.395,-0.064,6.079,0.867,-0.867,259.5,38.1,-38.1,1.02,0.04,-0.09,811.0,102.54,23.03,-28.76,8.3,4236.0,129.0,-142.0,4.612,0.052,-0.017,0.664,0.028,-0.061,15.104
0.0,0,1,0,0,244.83274973,3.457e-05,-3.457e-05,285.7025679,9.55e-05,-9.55e-05,1.047,0.21,-0.098,4.37001,0.00703,-0.00703,40206.0,66.1,-66.1,38.3,11.38,-4.86,307.0,2.09,1.82,-0.68,733.5,6105.0,164.0,-182.0,4.443,0.067,-0.202,0.993,0.295,-0.126,13.556
0.0,0,1,1,1,1.245331397,7.223e-06,-7.223e-06,132.22902,0.00584,-0.00584,0.649,0.035,-0.497,2.566,0.124,-0.124,38.1,1.8,-1.8,1.61,0.35,-0.81,2678.0,12115.45,8470.68,-9526.39,26.5,6106.0,217.0,-217.0,3.781,0.535,-0.094,2.477,0.534,-1.246,12.341
